ID,Title,Option 1,Option 2,Option 1 Ask (¢),Option 2 Ask (¢),Status,Expires
521934,Will PRO win the most seats in the Chamber of Deputies following the 2025 Argentina election?,Yes,No,0.8,99.5,active,2025-10-26T12:00:00Z
521935,Will UCR win the most seats in the Chamber of Deputies following the 2025 Argentina election?,Yes,No,0.6,99.5,active,2025-10-26T12:00:00Z
521936,Will HNP win the most seats in the Chamber of Deputies following the 2025 Argentina election?,Yes,No,0.5,99.6,active,2025-10-26T12:00:00Z
521937,Will FIT-U win the most seats in the Chamber of Deputies following the 2025 Argentina election?,Yes,No,0.5,99.6,active,2025-10-26T12:00:00Z
521938,Will SER win the most seats in the Chamber of Deputies following the 2025 Argentina election?,Yes,No,0.7,99.5,active,2025-10-26T12:00:00Z
521942,US Treasury transactions on blockchain in 2025?,Yes,No,20.0,82.0,active,2025-12-31T12:00:00Z
521944,Will Elon and DOGE cut less than $50b in federal spending in 2025?,Yes,No,93.0,8.0,active,2025-12-31T12:00:00Z
521945,Will Elon and DOGE cut between $50-100b in federal spending in 2025?,Yes,No,4.4,96.2,active,2025-12-31T12:00:00Z
521946,Will Elon and DOGE cut between $100-150b in federal spending in 2025?,Yes,No,0.7,99.5,active,2025-12-31T12:00:00Z
521947,Will Elon and DOGE cut between $150-200b in federal spending in 2025?,Yes,No,0.4,99.7,active,2025-12-31T12:00:00Z
521948,Will Elon and DOGE cut between $200-250b in federal spending in 2025?,Yes,No,0.6,99.6,active,2025-12-31T12:00:00Z
521949,Will Elon and DOGE cut more than $250b in federal spending in 2025?,Yes,No,2.9,97.5,active,2025-12-31T12:00:00Z
521963,Will Elon cut the budget by at least 10% in 2025?,Yes,No,1.8,98.6,active,2026-02-28T12:00:00Z
521964,Will Elon cut the budget by at least 5% in 2025?,Yes,No,2.4,97.7,active,2026-02-28T12:00:00Z
521993,Will Elon and DOGE cut less than 50k employees in 2025?,Yes,No,5.7,94.8,active,2026-01-06T12:00:00Z
521994,Will Elon and DOGE cut 50-100k employees in 2025?,Yes,No,20.0,83.0,active,2026-01-06T12:00:00Z
521995,Will Elon and DOGE cut 100-150k employees in 2025?,Yes,No,57.0,52.0,active,2026-01-06T12:00:00Z
521996,Will Elon and DOGE cut 150-200k employees in 2025?,Yes,No,17.0,85.0,active,2026-01-06T12:00:00Z
521997,Will Elon and DOGE cut more than 200k employees in 2025?,Yes,No,7.0,94.0,active,2026-01-06T12:00:00Z
522056,Ukraine agrees not to join NATO in 2025?,Yes,No,12.0,89.0,active,2025-12-31T12:00:00Z
522057,Ukraine recognizes Russian sovereignty over Ukrainian territory in 2025?,Yes,No,6.0,95.0,active,2025-12-31T12:00:00Z
522145,Will inflation reach more than 3% in 2025?,Yes,No,50.0,53.0,active,2025-12-31T12:00:00Z
522146,Will inflation reach more than 4% in 2025?,Yes,No,17.0,85.0,active,2025-12-31T12:00:00Z
522147,Will inflation reach more than 5% in 2025?,Yes,No,11.0,91.0,active,2025-12-31T12:00:00Z
522148,Will inflation reach more than 6% in 2025?,Yes,No,7.0,95.0,active,2025-12-31T12:00:00Z
522149,Will inflation reach more than 8% in 2025?,Yes,No,4.6,96.1,active,2025-12-31T12:00:00Z
522150,Will inflation reach more than 10% in 2025?,Yes,No,5.3,96.8,active,2025-12-31T12:00:00Z
522220,Will the U.S. abandon Syrian base before August?,Yes,No,1.7,98.8,active,2025-07-31T12:00:00Z
522233,Gaza mass population relocation in 2025?,Yes,No,16.0,86.0,active,2025-12-31T12:00:00Z
523909,Hayden Davis in jail in 2025?,Yes,No,14.2,87.0,active,2025-12-31T12:00:00Z
523972,Will OpenAI release an open source model in 2025?,Yes,No,91.9,10.5,active,2025-12-31T12:00:00Z
523975,Will Eric Adams finish his term as NYC mayor?,Yes,No,95.8,4.6,active,2025-12-31T12:00:00Z
523977,Will Eric Adams be removed as NYC mayor?,Yes,No,4.4,96.0,active,2025-12-31T12:00:00Z
524021,U.S. recognizes Russian sovereignty over Crimea in 2025?,Yes,No,13.0,88.0,active,2025-12-31T12:00:00Z
524066,Dave Portnoy in jail in 2025?,Yes,No,8.5,97.0,active,2025-12-31T12:00:00Z
524101,Will Trump create a DOGE dividend in 2025?,Yes,No,4.9,95.5,active,2025-12-31T12:00:00Z
523102,Will SOL flip ETH in 2025?,Yes,No,5.0,96.0,active,2025-12-31T12:00:00Z
523188,Will Trump end Department of Education in 2025?,Yes,No,7.4,93.0,active,2025-12-31T12:00:00Z
523199,Will Ukraine agree to give up Russian territory in Kursk?,Yes,No,10.0,92.0,active,2025-12-31T12:00:00Z
523245,Will Ukraine agree to give up the rest of Donbas?,Yes,No,8.6,95.0,active,2025-12-31T12:00:00Z
523339,AI model scores ≥ 90% on FrontierMath Benchmark in 2025?,Yes,No,11.0,90.0,active,2025-12-31T12:00:00Z
523342,Will Russia rejoin the G7 in 2025?,Yes,No,2.8,97.6,active,2025-12-31T12:00:00Z
523343,Ukraine election called in 2025?,Yes,No,13.0,88.0,active,2025-12-31T12:00:00Z
523354,Will LDP hold the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,99.4,0.9,active,2025-07-27T12:00:00Z
523355,Will CDP hold the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.9,99.4,active,2025-07-27T12:00:00Z
523356,Will Komeito hold the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.2,100.0,active,2025-07-27T12:00:00Z
523357,Will JIP hold the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.2,100.0,active,2025-07-27T12:00:00Z
523358,Will JCP hold the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.2,100.0,active,2025-07-27T12:00:00Z
523359,Will DPP hold the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.2,100.0,active,2025-07-27T12:00:00Z
523360,Will Reiwa Shinsengumi hold the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.1,100.0,active,2025-07-27T12:00:00Z
523361,Will Mintsuku hold the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.2,100.0,active,2025-07-27T12:00:00Z
523362,Will SDP hold the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.2,100.0,active,2025-07-27T12:00:00Z
523363,Will DIY hold the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.2,100.0,active,2025-07-27T12:00:00Z
523375,Will LDP win the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,91.8,8.7,active,2025-07-27T12:00:00Z
523376,Will CDP win the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,6.5,93.7,active,2025-07-27T12:00:00Z
523377,Will Komeito win the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.3,99.8,active,2025-07-27T12:00:00Z
523378,Will JIP win the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.5,99.8,active,2025-07-27T12:00:00Z
523379,Will JCP win the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.2,99.9,active,2025-07-27T12:00:00Z
523380,Will DPP win the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.9,99.6,active,2025-07-27T12:00:00Z
523381,Will Reiwa Shinsengumi win the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.4,99.8,active,2025-07-27T12:00:00Z
523382,Will Mintsuku win the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.1,100.0,active,2025-07-27T12:00:00Z
523383,Will SDP win the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,0.1,100.0,active,2025-07-27T12:00:00Z
523384,Will DIY win the most seats in the House of Councillors following the 2025 Japan election?,Yes,No,1.5,99.1,active,2025-07-27T12:00:00Z
523413,Will any country leave NATO in 2025?,Yes,No,5.0,96.0,active,2025-12-31T12:00:00Z
523420,Ukraine election held in 2025?,Yes,No,9.0,92.0,active,2025-12-31T12:00:00Z
525127,Trump cabinet member out in 2025?,Yes,No,70.0,32.0,active,2025-12-31T12:00:00Z
525157,Zelensky resigns in 2025?,Yes,No,9.0,92.0,active,2025-12-31T12:00:00Z
525172,Will MicroStrategy announce bankruptcy in 2025?,Yes,No,5.0,96.0,active,2025-12-31T12:00:00Z
525181,Luigi Mangione mistrial?,Yes,No,11.9,89.2,active,2025-12-31T12:00:00Z
525189,Will an Erewhon open in NYC in 2025?,Yes,No,9.7,98.9,active,2025-12-31T12:00:00Z
524142,Megaquake in 2025?,Yes,No,33.0,69.0,active,2025-12-31T12:00:00Z
524146,Will Trump meet with Kim Jong Un in 2025?,Yes,No,12.0,90.0,active,2025-12-31T12:00:00Z
524148,Will Trump meet with Xi Jinping in 2025?,Yes,No,72.0,33.0,active,2025-12-31T12:00:00Z
524150,Will Trump meet with Ali Khamenei in 2025?,Yes,No,8.0,95.0,active,2025-12-31T12:00:00Z
524153,Will Trump meet with Lai Ching-te in 2025?,Yes,No,7.0,95.0,active,2025-12-31T12:00:00Z
524154,Will Trump meet with Lula da Silva in 2025?,Yes,No,65.4,52.4,active,2025-12-31T12:00:00Z
524156,Will Trump meet with MrBeast in 2025?,Yes,No,10.0,92.0,active,2025-12-31T12:00:00Z
524157,Will Trump meet with Jair Bolsonaro in 2025?,Yes,No,14.0,89.0,active,2025-12-31T12:00:00Z
524158,Will Trump meet with Yoon Suk Yeol in 2025?,Yes,No,3.0,97.1,active,2025-12-31T12:00:00Z
524159,Will Trump meet with Abdel Fattah El-Sisi in 2025?,Yes,No,73.0,49.0,active,2025-12-31T12:00:00Z
524160,Will Trump meet with iShowSpeed in 2025?,Yes,No,43.0,84.0,active,2025-12-31T12:00:00Z
524285,US recognizes Russian sovereignty over Ukraine?,Yes,No,15.0,87.0,active,2025-12-31T12:00:00Z
524288,Will Stacey Abrams be arrested in 2025?,Yes,No,7.0,94.0,active,2025-12-31T12:00:00Z
524290,Trump abolishes IRS in 2025?,Yes,No,7.0,95.0,active,2025-12-31T12:00:00Z
524292,Will Trump withdraw the U.S. from NATO in 2025?,Yes,No,6.3,96.7,active,2025-12-31T12:00:00Z
524311,New Air Force One in 2025?,Yes,No,10.0,92.0,active,2025-12-31T12:00:00Z
524447,Bybit insolvent in 2025?,Yes,No,7.0,95.0,active,2025-12-31T12:00:00Z
524531,New Coronavirus Pandemic in 2025?,Yes,No,8.0,94.0,active,2025-12-31T12:00:00Z
524540,Vaccine for new COVID disease in 2025?,Yes,No,9.0,94.0,active,2025-12-31T12:00:00Z
524541,Luigi Mangione plea deal in 2025?,Yes,No,10.0,93.0,active,2025-12-31T12:00:00Z
524543,Will RFK end Polio vaccine recommendation in 2025?,Yes,No,8.0,94.0,active,2025-12-31T12:00:00Z
524544,Will RFK end COVID-19 vaccine recommendation in 2025?,Yes,No,28.0,75.0,active,2025-12-31T12:00:00Z
524545,Will RFK end HPV vaccine recommendation in 2025?,Yes,No,18.0,90.0,active,2025-12-31T12:00:00Z
524546,Will RFK end Influenza vaccine recommendation in 2025?,Yes,No,10.0,97.0,active,2025-12-31T12:00:00Z
524547,Will RFK end Hepatitis B vaccine recommendation in 2025?,Yes,No,15.0,93.0,active,2025-12-31T12:00:00Z
524548,Will RFK end Measles Mumps and Rubella vaccine recommendation in 2025?,Yes,No,9.0,95.0,active,2025-12-31T12:00:00Z
522523,Will DOGE balance the budget in 2025?,Yes,No,5.6,95.0,active,2026-01-31T12:00:00Z
522636,Will Elon Musk buy OpenAI in 2025?,Yes,No,6.0,95.0,active,2025-12-31T12:00:00Z
522637,Japan prime minister Ishiba out in 2025?,Yes,No,64.0,46.0,active,2025-12-31T12:00:00Z
522641,South Korea First Lady Keon-hee arrested in 2025?,Yes,No,92.0,9.0,active,2025-12-31T12:00:00Z
522642,OpenAI acquired in 2025?,Yes,No,8.0,94.0,active,2025-12-31T12:00:00Z
522677,OpenAI becomes a for-profit in 2025?,Yes,No,39.0,64.0,active,2025-12-31T12:00:00Z
522678,Will Sam Altman get OpenAI equity in 2025?,Yes,No,45.0,58.0,active,2025-12-31T12:00:00Z
522851,Leonardo DiCaprio engaged in 2025?,Yes,No,12.0,89.0,active,2025-12-31T12:00:00Z
522853,Bill Belichick engaged in 2025?,Yes,No,73.7,68.8,active,2025-12-31T12:00:00Z
522895,Will Russia capture Kupiansk by August 31?,Yes,No,9.0,93.0,active,2025-08-31T12:00:00Z
525220,Will the 10-year Treasury yield dip below 4% in 2025?,Yes,No,64.4,45.6,active,2025-12-31T12:00:00Z
525221,Will the 10-year Treasury yield dip below 3.5% in 2025?,Yes,No,21.0,81.0,active,2025-12-31T12:00:00Z
525222,Will the 10-year Treasury yield dip below 3.0% in 2025?,Yes,No,9.0,92.0,active,2025-12-31T12:00:00Z
525223,Will the 10-year Treasury yield dip below 2.0% in 2025?,Yes,No,2.9,97.5,active,2025-12-31T12:00:00Z
525224,Will the 10-year Treasury yield dip below 1.0% in 2025?,Yes,No,2.8,97.8,active,2025-12-31T12:00:00Z
525227,Will MicroStrategy be margin called in 2025?,Yes,No,6.0,95.0,active,2025-12-31T12:00:00Z
525228,Will MicroStrategy be forced to liquidate Bitcoin holdings in 2025?,Yes,No,4.5,96.4,active,2025-12-31T12:00:00Z
525231,Trump agrees to send U.S. peacekeeping force to Ukraine?,Yes,No,6.0,96.0,active,2025-12-31T12:00:00Z
525232,EU/NATO country announces peacekeeping force in Ukraine?,Yes,No,10.5,90.0,active,2025-12-31T12:00:00Z
525281,Romanian politician Georgescu guilty in 2025?,Yes,No,31.8,72.3,active,2025-12-31T12:00:00Z
525283,BOA launches a USD stablecoin in 2025?,Yes,No,39.0,67.0,active,2025-12-31T12:00:00Z
525325,Will Ferrari be the 2025 Constructors Champion?,Yes,No,1.3,98.8,active,2025-12-07T12:00:00Z
525326,Will Red Bull Racing be the 2025 Constructors Champion?,Yes,No,0.9,99.3,active,2025-12-07T12:00:00Z
525327,Will Mercedes be the 2025 Constructors Champion?,Yes,No,0.6,99.5,active,2025-12-07T12:00:00Z
525328,Will McLaren be the 2025 Constructors Champion?,Yes,No,97.5,2.8,active,2025-12-07T12:00:00Z
525329,Will Aston Martin be the 2025 Constructors Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525330,Will Alpine be the 2025 Constructors Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525331,Will Haas be the 2025 Constructors Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525332,Will Racing Bulls be the 2025 Constructors Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525333,Will Williams be the 2025 Constructors Champion?,Yes,No,0.3,99.8,active,2025-12-07T12:00:00Z
525334,Will Sauber be the 2025 Constructors Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525335,F1 season canceled or other team wins?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525358,Will Max Verstappen be the 2025 Drivers Champion?,Yes,No,3.6,96.5,active,2025-12-07T12:00:00Z
525359,Will Liam Lawson be the 2025 Drivers Champion?,Yes,No,0.3,99.9,active,2025-12-07T12:00:00Z
525360,Will Charles Leclerc be the 2025 Drivers Champion?,Yes,No,0.2,99.9,active,2025-12-07T12:00:00Z
525361,Will Lewis Hamilton be the 2025 Drivers Champion?,Yes,No,0.3,99.9,active,2025-12-07T12:00:00Z
525362,Will George Russell be the 2025 Drivers Champion?,Yes,No,0.4,99.7,active,2025-12-07T12:00:00Z
525363,Will Andrea Kimi Antonelli be the 2025 Drivers Champion?,Yes,No,0.2,99.9,active,2025-12-07T12:00:00Z
525364,Will Lando Norris be the 2025 Drivers Champion?,Yes,No,40.0,61.0,active,2025-12-07T12:00:00Z
525365,Will Oscar Piastri be the 2025 Drivers Champion?,Yes,No,54.2,46.7,active,2025-12-07T12:00:00Z
525366,Will Fernando Alonso be the 2025 Drivers Champion?,Yes,No,0.2,99.9,active,2025-12-07T12:00:00Z
525367,Will Lance Stroll be the 2025 Drivers Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525368,Will Pierre Gasly be the 2025 Drivers Champion?,Yes,No,0.3,99.9,active,2025-12-07T12:00:00Z
525369,Will Jack Doohan be the 2025 Drivers Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525370,Will Esteban Ocon be the 2025 Drivers Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525371,Will Oliver Bearman be the 2025 Drivers Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525372,Will Yuki Tsunoda be the 2025 Drivers Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525373,Will Isack Hadjar be the 2025 Drivers Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525374,Will Alexander Albon be the 2025 Drivers Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525375,Will Carlos Sainz Jr. be the 2025 Drivers Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525376,Will Nico Hülkenberg be the 2025 Drivers Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525377,Will Gabriel Bortoleto be the 2025 Drivers Champion?,Yes,No,0.1,100.0,active,2025-12-07T12:00:00Z
525385,Will the New York Yankees win the 2025 World Series?,Yes,No,11.0,90.0,active,2025-10-31T12:00:00Z
525386,Will the Toronto Blue Jays win the 2025 World Series?,Yes,No,3.9,96.4,active,2025-10-31T12:00:00Z
525387,Will the Tampa Bay Rays win the 2025 World Series?,Yes,No,2.0,98.4,active,2025-10-31T12:00:00Z
525388,Will the Baltimore Orioles win the 2025 World Series?,Yes,No,0.4,99.7,active,2025-10-31T12:00:00Z
525389,Will the Boston Red Sox win the 2025 World Series?,Yes,No,2.7,97.7,active,2025-10-31T12:00:00Z
525390,Will the Cleveland Guardians win the 2025 World Series?,Yes,No,0.4,99.7,active,2025-10-31T12:00:00Z
525391,Will the Chicago White Sox win the 2025 World Series?,Yes,No,0.4,99.7,active,2025-10-31T12:00:00Z
525392,Will the Minnesota Twins win the 2025 World Series?,Yes,No,0.7,99.5,active,2025-10-31T12:00:00Z
525393,Will the Detroit Tigers win the 2025 World Series?,Yes,No,11.7,88.4,active,2025-10-31T12:00:00Z
525394,Will the Kansas City Royals win the 2025 World Series?,Yes,No,0.4,99.7,active,2025-10-31T12:00:00Z
525395,Will the Houston Astros win the 2025 World Series?,Yes,No,7.7,92.5,active,2025-10-31T12:00:00Z
525396,Will the Seattle Mariners win the 2025 World Series?,Yes,No,3.4,96.7,active,2025-10-31T12:00:00Z
525397,Will the Los Angeles Angels win the 2025 World Series?,Yes,No,0.5,99.6,active,2025-10-31T12:00:00Z
525398,Will the Texas Rangers win the 2025 World Series?,Yes,No,0.8,99.4,active,2025-10-31T12:00:00Z
525399,Will the Athletics win the 2025 World Series?,Yes,No,0.3,99.8,active,2025-10-31T12:00:00Z
525400,Will the Atlanta Braves win the 2025 World Series?,Yes,No,0.4,99.7,active,2025-10-31T12:00:00Z
525401,Will the New York Mets win the 2025 World Series?,Yes,No,6.2,94.6,active,2025-10-31T12:00:00Z
525402,Will the Philadelphia Phillies win the 2025 World Series?,Yes,No,8.1,92.0,active,2025-10-31T12:00:00Z
525403,Will the Miami Marlins win the 2025 World Series?,Yes,No,0.3,99.8,active,2025-10-31T12:00:00Z
525404,Will the Washington Nationals win the 2025 World Series?,Yes,No,0.3,99.8,active,2025-10-31T12:00:00Z
525405,Will the St. Louis Cardinals win the 2025 World Series?,Yes,No,0.6,99.7,active,2025-10-31T12:00:00Z
525406,Will the Milwaukee Brewers win the 2025 World Series?,Yes,No,3.1,97.1,active,2025-10-31T12:00:00Z
525407,Will the Chicago Cubs win the 2025 World Series?,Yes,No,6.9,93.2,active,2025-10-31T12:00:00Z
525408,Will the Cincinnati Reds win the 2025 World Series?,Yes,No,0.8,99.4,active,2025-10-31T12:00:00Z
525409,Will the Pittsburgh Pirates win the 2025 World Series?,Yes,No,0.3,99.8,active,2025-10-31T12:00:00Z
525410,Will the Los Angeles Dodgers win the 2025 World Series?,Yes,No,28.0,73.0,active,2025-10-31T12:00:00Z
525411,Will the San Diego Padres win the 2025 World Series?,Yes,No,2.0,98.3,active,2025-10-31T12:00:00Z
525412,Will the San Francisco Giants win the 2025 World Series?,Yes,No,2.8,98.0,active,2025-10-31T12:00:00Z
525413,Will the Arizona Diamondbacks win the 2025 World Series?,Yes,No,0.5,99.6,active,2025-10-31T12:00:00Z
525414,Will the Colorado Rockies win the 2025 World Series?,Yes,No,0.3,99.8,active,2025-10-31T12:00:00Z
525416,Will the New York Yankees win the 2025 American League Championship?,Yes,No,24.0,80.0,active,2025-10-31T12:00:00Z
525417,Will the Toronto Blue Jays win the 2025 American League Championship?,Yes,No,10.2,91.6,active,2025-10-31T12:00:00Z
525418,Will the Tampa Bay Rays win the 2025 American League Championship?,Yes,No,5.4,95.7,active,2025-10-31T12:00:00Z
525419,Will the Baltimore Orioles win the 2025 American League Championship?,Yes,No,0.4,99.8,active,2025-10-31T12:00:00Z
525420,Will the Boston Red Sox win the 2025 American League Championship?,Yes,No,5.6,95.0,active,2025-10-31T12:00:00Z
525421,Will the Cleveland Guardians win the 2025 American League Championship?,Yes,No,1.9,98.9,active,2025-10-31T12:00:00Z
525422,Will the Chicago White Sox win the 2025 American League Championship?,Yes,No,0.6,99.6,active,2025-10-31T12:00:00Z
